cohort,source,target,count,source_basin,target_basin,most_common_source_event,most_common_target_event,source_total,probability,subject_support_count,n_subjects_in_cohort,subject_support_prop,source_basin_label,target_basin_label
merged,29,16,8,2,4,ITI,CS+,140,0.05714285714285714,7,47,0.14893617021276595,Threat-like,Global on
merged,10,17,4,1,1,CS+,ITI,70,0.05714285714285714,4,47,0.0851063829787234,Global off,Global off
merged,1,16,15,1,4,ITI,ITI,267,0.056179775280898875,15,47,0.3191489361702128,Global off,Global on
merged,32,31,14,4,4,ITI,ITI,253,0.05533596837944664,10,47,0.2127659574468085,Global on,Global on
merged,13,14,10,2,2,ITI,ITI,181,0.055248618784530384,9,47,0.19148936170212766,Threat-like,Threat-like
merged,20,28,10,3,4,ITI,ITI,181,0.055248618784530384,10,47,0.2127659574468085,Safety-like,Global on
merged,20,31,10,3,4,ITI,ITI,181,0.055248618784530384,8,47,0.1702127659574468,Safety-like,Global on
merged,25,13,4,1,2,ITI,CS+,74,0.05405405405405406,4,47,0.0851063829787234,Global off,Threat-like
merged,25,19,4,1,3,CS-,ITI,74,0.05405405405405406,4,47,0.0851063829787234,Global off,Safety-like
merged,25,28,4,1,4,ITI,CS+,74,0.05405405405405406,4,47,0.0851063829787234,Global off,Global on
merged,25,32,4,1,4,ITI,ITI,74,0.05405405405405406,4,47,0.0851063829787234,Global off,Global on
merged,16,5,8,4,1,ITI,ITI,150,0.05333333333333334,8,47,0.1702127659574468,Global on,Global off
merged,16,14,8,4,2,CS+,CS+,150,0.05333333333333334,7,47,0.14893617021276595,Global on,Threat-like
merged,16,15,8,4,2,CS+,CS+,150,0.05333333333333334,7,47,0.14893617021276595,Global on,Threat-like
merged,28,12,6,4,3,ITI,ITI,113,0.05309734513274336,4,47,0.0851063829787234,Global on,Safety-like
merged,4,5,7,3,1,ITI,ITI,133,0.05263157894736842,5,47,0.10638297872340426,Safety-like,Global off
merged,4,19,7,3,3,ITI,ITI,133,0.05263157894736842,5,47,0.10638297872340426,Safety-like,Safety-like
merged,4,29,7,3,2,ITI,ITI,133,0.05263157894736842,6,47,0.1276595744680851,Safety-like,Threat-like
merged,14,1,5,2,1,ITI,ITI,95,0.05263157894736842,4,47,0.0851063829787234,Threat-like,Global off
merged,14,30,5,2,4,CS+,ITI,95,0.05263157894736842,5,47,0.10638297872340426,Threat-like,Global on
merged,3,29,3,1,2,ITI,ITI,57,0.05263157894736842,3,47,0.06382978723404255,Global off,Threat-like
merged,1,17,14,1,1,ITI,ITI,267,0.052434456928838954,12,47,0.2553191489361702,Global off,Global off
merged,19,4,5,3,3,CS-,ITI,97,0.05154639175257732,5,47,0.10638297872340426,Safety-like,Safety-like
