cohort,state,occupancy,occupancy_prop,count_CSplus,count_CSminus,count_ITI,count_NONE,prop_CSplus,prop_CSminus,prop_ITI,cs_delta,dominant_event,enriched_event,max_enrichment,enrich_CSplus,enrich_CSminus,enrich_ITI,global_prop_CSplus,global_prop_CSminus,global_prop_ITI,basin,basin_label_readable,local_minimum_state,is_local_minimum,hamming_to_min,energy,binary,binary_01,sigma_pattern
HC,10,36,0.019933554817275746,7,8,21,0,0.19444444444444445,0.2222222222222222,0.5833333333333334,-0.027777777777777762,ITI,CS-,0.006275378368401613,-0.0071059431524547745,0.006275378368401613,0.0008305647840531893,0.20155038759689922,0.2159468438538206,0.5825027685492802,1,Global off,1,False,2,0.3408,10010,10010,+--+-
HC,3,30,0.016611295681063124,3,5,22,0,0.1,0.16666666666666666,0.7333333333333333,-0.06666666666666665,ITI,ITI,0.1508305647840531,-0.10155038759689922,-0.04928017718715394,0.1508305647840531,0.20155038759689922,0.2159468438538206,0.5825027685492802,1,Global off,1,False,1,0.2119999999999999,1000,1000,-+---
HC,23,30,0.016611295681063124,8,6,16,0,0.26666666666666666,0.2,0.5333333333333333,0.06666666666666665,ITI,CS+,0.06511627906976744,0.06511627906976744,-0.015946843853820586,-0.049169435215946855,0.20155038759689922,0.2159468438538206,0.5825027685492802,4,Global on,32,False,2,0.3444,1101,1101,-++-+
HC,8,29,0.016057585825027684,3,12,14,0,0.10344827586206896,0.41379310344827586,0.4827586206896552,-0.3103448275862069,ITI,CS-,0.19784625959445526,-0.09810211173483026,0.19784625959445526,-0.09974414785962499,0.20155038759689922,0.2159468438538206,0.5825027685492802,3,Safety-like,20,False,2,0.3419999999999999,11100,11100,+++--
HC,6,28,0.015503875968992248,5,2,21,0,0.17857142857142858,0.07142857142857142,0.75,0.10714285714285715,ITI,ITI,0.16749723145071982,-0.022978959025470647,-0.14451827242524917,0.16749723145071982,0.20155038759689922,0.2159468438538206,0.5825027685492802,1,Global off,1,False,2,0.5692,10100,10100,+-+--
HC,18,28,0.015503875968992248,4,5,19,0,0.14285714285714285,0.17857142857142858,0.6785714285714286,-0.035714285714285726,ITI,ITI,0.09606866002214842,-0.05869324473975637,-0.03737541528239202,0.09606866002214842,0.20155038759689922,0.2159468438538206,0.5825027685492802,3,Safety-like,20,False,1,0.2447999999999999,10001,10001,+---+
HC,27,28,0.015503875968992248,3,4,21,0,0.10714285714285714,0.14285714285714285,0.75,-0.03571428571428571,ITI,ITI,0.16749723145071982,-0.09440753045404209,-0.07308970099667775,0.16749723145071982,0.20155038759689922,0.2159468438538206,0.5825027685492802,4,Global on,32,False,2,0.572,1011,1011,-+-++
HC,26,21,0.011627906976744186,1,3,17,0,0.047619047619047616,0.14285714285714285,0.8095238095238095,-0.09523809523809523,ITI,ITI,0.22702104097452935,-0.1539313399778516,-0.07308970099667775,0.22702104097452935,0.20155038759689922,0.2159468438538206,0.5825027685492802,4,Global on,32,False,2,0.8832,10011,10011,+--++
HC,7,19,0.010520487264673311,3,6,10,0,0.15789473684210525,0.3157894736842105,0.5263157894736842,-0.15789473684210525,ITI,CS-,0.09984262983038991,-0.04365565075479397,0.09984262983038991,-0.056186979075596,0.20155038759689922,0.2159468438538206,0.5825027685492802,1,Global off,1,False,2,0.8755999999999999,1100,1100,-++--
HC,11,13,0.007198228128460687,5,3,5,0,0.38461538461538464,0.23076923076923078,0.38461538461538464,0.15384615384615385,CS+,CS+,0.18306499701848541,0.18306499701848541,0.014822386915410185,-0.19788738393389554,0.20155038759689922,0.2159468438538206,0.5825027685492802,1,Global off,1,False,2,1.1996,1010,1010,-+-+-
