subset,clinical_variable,feature,n,spearman_rho,p_value,correction_method,p_corrected,reject_corrected,file_name,path,rank_in_file,sort_col,sort_value,formula,term,beta,t,r_squared,adj_r_squared,analysis,test,n_group1,n_group2,group1,group2,mean_group1,mean_group2,median_group1,median_group2,delta_mean_group1_minus_group2,statistic,cohen_d_group1_minus_group2,cliffs_delta_group1_minus_group2,result_type,task_scope,task,clinical_scope,p_bonferroni,reject_bonferroni,p_holm,reject_holm,n_tests_in_scope,family,hypothesis,manuscript_note,matched_pattern,feature_task_scope,source
,,event_trial_type_hrf4__ITI_freq_B1,,,0.0969019321492444,holm,1.0,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/group_tests_confirmatory.csv,13,p_value,0.0969019321492444,,,,,,,group_overall,mannwhitney_u,24.0,24.0,HC,PTSD,0.3549694201303429,0.390862371509806,0.3591044776119403,0.3840885142255005,-0.0358929513794631,207.0,-0.533907612827903,-0.28125,,,,,,,,,,,,,,,
,,dyn_Transitions_from_B3_to_B4,,,0.1032949873428967,holm,1.0,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/group_tests_confirmatory.csv,14,p_value,0.1032949873428967,,,,,,,group_overall,mannwhitney_u,24.0,24.0,HC,PTSD,0.1098518333333333,0.0972966666666666,0.1094769999999999,0.0929475,0.0125551666666666,367.5,0.5139556478143643,0.2760416666666667,,,,,,,,,,,,,,,
,,event_trial_type_hrf4__ITI_freq_B2,,,0.1767924466847785,holm,1.0,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/group_tests_confirmatory.csv,15,p_value,0.1767924466847785,,,,,,,group_overall,mannwhitney_u,24.0,24.0,HC,PTSD,0.1363612004545701,0.1203561210543056,0.1440422322775263,0.1275946275946275,0.0160050794002644,354.0,0.3501211571775606,0.2291666666666666,,,,,,,,,,,,,,,
,,event_trial_type_hrf2__CSminus_freq_B3,,,0.2008940041781424,holm,1.0,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/group_tests_confirmatory.csv,16,p_value,0.2008940041781424,,,,,,,group_overall,mannwhitney_u,24.0,24.0,HC,PTSD,0.2133737254442691,0.1817681040717683,0.2003205128205127,0.1519230769230768,0.0316056213725007,350.5,0.326744584917903,0.2170138888888889,,,,,,,,,,,,,,,
,,event_trial_type_hrf2__CSplus_freq_B4,,,0.2013299622478443,holm,1.0,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/group_tests_confirmatory.csv,17,p_value,0.2013299622478443,,,,,,,group_overall,mannwhitney_u,24.0,23.0,HC,PTSD,0.289308729639699,0.3295954930896213,0.2996794871794872,0.3333333333333333,-0.0402867634499223,215.5,-0.4081833916454166,-0.2192028985507246,,,,,,,,,,,,,,,
,,peripheral_transition_rate_TR_P_to_Pprime,,,0.2159208684179424,holm,1.0,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/group_tests_confirmatory.csv,18,p_value,0.2159208684179424,,,,,,,group_overall,mannwhitney_u,24.0,24.0,HC,PTSD,0.0390512390384054,0.0364267828241342,0.0373155109997214,0.0261154657823333,0.0026244562142711,348.5,0.0942735140980761,0.2100694444444444,,,,,,,,,,,,,,,
,,dyn_Frequency_of_B4,,,0.2237592928512525,holm,1.0,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/group_tests_confirmatory.csv,19,p_value,0.2237592928512525,,,,,,,group_overall,mannwhitney_u,24.0,24.0,HC,PTSD,0.2944431249999999,0.3052768333333333,0.2900534999999999,0.305406,-0.0108337083333333,228.5,-0.2213473434136073,-0.2065972222222222,,,,,,,,,,,,,,,
,,obs_freq_B4,,,0.2237592928512525,holm,1.0,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/group_tests_confirmatory.csv,20,p_value,0.2237592928512525,,,,,,,group_overall,mannwhitney_u,24.0,24.0,HC,PTSD,0.2944430977473415,0.3052768471957578,0.2900536380597015,0.3054062126642771,-0.0108337494484163,228.5,-0.2213485758677836,-0.2065972222222222,,,,,,,,,,,,,,,
,BAI_pre,traveling_score_TR_AA_over_TR_PP,45.0,0.5541476450784698,7.836299381394723e-05,holm,0.0001567259876278,True,primary_results_for_manuscript.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/primary_results_for_manuscript.csv,1,p_value,7.836299381394723e-05,,,,,,,,,,,,,,,,,,,,,clinical_spearman,all_tasks,all,all,0.0001567259876278,True,0.0001567259876278,True,2.0,summary_scores,Generalized traveling score,corrected_significant,,,
,BAI_pre,peripheral_transition_rate_TR_P_to_Pprime,48.0,-0.4255034160177794,0.0025698246438365,holm,0.0077094739315097,True,primary_results_for_manuscript.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/primary_results_for_manuscript.csv,2,p_value,0.0025698246438365,,,,,,,,,,,,,,,,,,,,,clinical_spearman,all_tasks,all,all,0.0077094739315097,True,0.0077094739315097,True,3.0,major_peripheral_dynamics,Movement among peripheral threat/safety basins,corrected_significant,,,
,BAI_pre,traveling_score_TR_AA_over_TR_PP,21.0,0.6194662771153647,0.002746688000354,holm,0.005493376000708,True,primary_results_for_manuscript.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/primary_results_for_manuscript.csv,3,p_value,0.002746688000354,,,,,,,,,,,,,,,,,,,,,clinical_spearman,all_tasks,all,PTSD,0.005493376000708,True,0.005493376000708,True,2.0,summary_scores,Generalized traveling score,corrected_significant,,,
,BAI_pre,dyn_Direct_transitions_from_B3_to_B4,24.0,0.5438315790173375,0.0060156822864541,holm,0.0120313645729082,True,primary_results_for_manuscript.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/primary_results_for_manuscript.csv,4,p_value,0.0060156822864541,,,,,,,,,,,,,,,,,,,,,clinical_spearman,all_tasks,all,HC,0.0120313645729082,True,0.0120313645729082,True,2.0,peripheral_to_major_edges,Safety-like B3 to all-on B4 return route,corrected_significant,,,
,,event_trial_type_onset__CSminus_freq_B3,,,0.0062634239848438,holm,0.0125268479696876,True,primary_results_for_manuscript.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/primary_results_for_manuscript.csv,5,p_value,0.0062634239848438,,,,,,,group_within_task:renewal,mannwhitney_u,24.0,24.0,,,0.2539487537722795,0.1978196239447192,0.2546296296296296,0.1726190476190475,0.0561291298275602,421.0,0.6403040261756398,0.4618055555555556,group_test_by_task,renewal,renewal,,0.0125268479696876,True,0.0125268479696876,True,2.0,renewal_safety_retrieval,CS− safety-like B3 occupancy during renewal,corrected_significant,,,
,,event_trial_type_onset__CSminus_freq_B3,,,0.0062634239848438,holm,0.0125268479696876,True,primary_results_for_manuscript.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/primary_results_for_manuscript.csv,6,p_value,0.0062634239848438,,,,,,,group_overall,mannwhitney_u,24.0,24.0,,,0.2539487537722795,0.1978196239447192,0.2546296296296296,0.1726190476190475,0.0561291298275602,421.0,0.6403040261756398,0.4618055555555556,overall_group_test,renewal,,,0.0125268479696876,True,0.0125268479696876,True,2.0,renewal_safety_retrieval,CS− safety-like B3 occupancy during renewal,corrected_significant,,,
,,dyn_Direct_transitions_from_B2_to_B1,48.0,,0.0065773764398506,holm,0.0131547528797012,True,primary_results_for_manuscript.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/primary_results_for_manuscript.csv,7,p_value,0.0065773764398506,,C(group)[T.PTSD],-0.0162257513167247,-2.852942739492288,,,,,,,,,,,,,,,,,covariate_model,all,,,0.0131547528797012,True,0.0131547528797012,True,2.0,peripheral_to_major_edges,Threat-like B2 to all-off B1 return route,corrected_significant,,,
,,event_trial_type_onset__CSminus_freq_B1,,,0.0071173538619583,holm,0.0125268479696876,True,primary_results_for_manuscript.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/primary_results_for_manuscript.csv,8,p_value,0.0071173538619583,,,,,,,group_overall,mannwhitney_u,24.0,24.0,,,0.3438191380292204,0.4211106769921606,0.3670033670033669,0.4082491582491582,-0.0772915389629401,157.0,-0.9018245496539744,-0.4548611111111111,overall_group_test,renewal,,,0.0142347077239167,True,0.0125268479696876,True,2.0,renewal_safety_retrieval,CS− all-off occupancy during renewal,corrected_significant,,,
,,event_trial_type_onset__CSminus_freq_B1,,,0.0071173538619583,holm,0.0125268479696876,True,primary_results_for_manuscript.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/primary_results_for_manuscript.csv,9,p_value,0.0071173538619583,,,,,,,group_within_task:renewal,mannwhitney_u,24.0,24.0,,,0.3438191380292204,0.4211106769921606,0.3670033670033669,0.4082491582491582,-0.0772915389629401,157.0,-0.9018245496539744,-0.4548611111111111,group_test_by_task,renewal,renewal,,0.0142347077239167,True,0.0125268479696876,True,2.0,renewal_safety_retrieval,CS− all-off occupancy during renewal,corrected_significant,,,
,IUS,event_trial_type_onset__CSminus_freq_B3,47.0,-0.3818120353166109,0.0080910561373749,holm,0.0161821122747498,True,primary_results_for_manuscript.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/primary_results_for_manuscript.csv,10,p_value,0.0080910561373749,,,,,,,,,,,,,,,,,,,,,clinical_spearman,all_tasks,all,all,0.0161821122747498,True,0.0161821122747498,True,2.0,renewal_safety_retrieval,CS− safety-like B3 occupancy during renewal,corrected_significant,,,
,SAI_pre,event_trial_type_hrf4__CSplus_freq_B4,23.0,0.524175954536858,0.0102441720751768,holm,0.0102441720751768,True,primary_results_for_manuscript.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/primary_results_for_manuscript.csv,11,p_value,0.0102441720751768,,,,,,,,,,,,,,,,,,,,,clinical_spearman,all_tasks,all,PTSD,0.0102441720751768,True,0.0102441720751768,True,1.0,global_locking,CS+ all-on/global locking,corrected_significant,,,
,SAI_pre,event_trial_type_onset__CSminus_freq_B1,24.0,-0.5118610212057937,0.0105617955858062,holm,0.0211235911716124,True,primary_results_for_manuscript.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/primary_results_for_manuscript.csv,12,p_value,0.0105617955858062,,,,,,,,,,,,,,,,,,,,,clinical_spearman,all_tasks,all,HC,0.0211235911716124,True,0.0211235911716124,True,2.0,renewal_safety_retrieval,CS− all-off occupancy during renewal,corrected_significant,,,
,BAI_pre,basin_entropy,48.0,-0.360335371068299,0.0118757366435913,holm,0.0118757366435913,True,primary_results_for_manuscript.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/primary_results_for_manuscript.csv,13,p_value,0.0118757366435913,,,,,,,,,,,,,,,,,,,,,clinical_spearman,all_tasks,all,all,0.0118757366435913,True,0.0118757366435913,True,1.0,flexibility,Basin repertoire/flexibility,corrected_significant,,,
,BAI_pre,event_trial_type_hrf4__CSplus_freq_B2,23.0,-0.5074223167490685,0.0134541891955426,holm,0.0269083783910852,True,primary_results_for_manuscript.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/primary_results_for_manuscript.csv,14,p_value,0.0134541891955426,,,,,,,,,,,,,,,,,,,,,clinical_spearman,all_tasks,all,PTSD,0.0269083783910852,True,0.0269083783910852,True,2.0,event_threat_safety,CS+ recruitment of threat-like B2,corrected_significant,,,
,SAI_pre,event_trial_type_onset__CSminus_freq_B3,24.0,0.4843002278309323,0.0164774489944557,holm,0.0211235911716124,True,primary_results_for_manuscript.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/primary_results_for_manuscript.csv,15,p_value,0.0164774489944557,,,,,,,,,,,,,,,,,,,,,clinical_spearman,all_tasks,all,HC,0.0329548979889114,True,0.0211235911716124,True,2.0,renewal_safety_retrieval,CS− safety-like B3 occupancy during renewal,corrected_significant,,,
,BAI_pre,event_trial_type_hrf4__CSplus_within_peripheral_rate_including_stay,47.0,-0.3448755991937112,0.0175953368953993,holm,0.0351906737907986,True,primary_results_for_manuscript.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/primary_results_for_manuscript.csv,16,p_value,0.0175953368953993,,,,,,,,,,,,,,,,,,,,,clinical_spearman,all_tasks,all,all,0.0351906737907986,True,0.0351906737907986,True,2.0,extinction_peripheral_dynamics,CS+ retention within peripheral basin space,corrected_significant,,,
,BAI_pre,traveling_score_TR_AA_over_TR_PP,24.0,0.4792678371680615,0.0178048504687351,holm,0.0356097009374702,True,primary_results_for_manuscript.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/primary_results_for_manuscript.csv,17,p_value,0.0178048504687351,,,,,,,,,,,,,,,,,,,,,clinical_spearman,all_tasks,all,HC,0.0356097009374702,True,0.0356097009374702,True,2.0,summary_scores,Generalized traveling score,corrected_significant,,,
,BAI_pre,event_trial_type_hrf4__CSplus_within_peripheral_rate_including_stay,23.0,-0.47425748385667,0.0222333658135802,holm,0.0444667316271605,True,primary_results_for_manuscript.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/primary_results_for_manuscript.csv,18,p_value,0.0222333658135802,,,,,,,,,,,,,,,,,,,,,clinical_spearman,all_tasks,all,PTSD,0.0444667316271605,True,0.0444667316271605,True,2.0,extinction_peripheral_dynamics,CS+ retention within peripheral basin space,corrected_significant,,,
,BAI_pre,basin_entropy,24.0,-0.4577533079096129,0.0244965692452401,holm,0.0244965692452401,True,primary_results_for_manuscript.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/primary_results_for_manuscript.csv,19,p_value,0.0244965692452401,,,,,,,,,,,,,,,,,,,,,clinical_spearman,all_tasks,all,PTSD,0.0244965692452401,True,0.0244965692452401,True,1.0,flexibility,Basin repertoire/flexibility,corrected_significant,,,
,,event_trial_type_hrf4__CSplus_freq_B4,,,0.032378204796279,holm,0.032378204796279,True,primary_results_for_manuscript.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/primary_results_for_manuscript.csv,20,p_value,0.032378204796279,,,,,,,group_within_task:renewal,mannwhitney_u,24.0,23.0,,,0.2957396425601293,0.3654487168440317,0.2958333333333333,0.3846153846153846,-0.0697090742839023,175.0,-0.7443763259952534,-0.3659420289855072,group_test_by_task,all,renewal,,0.032378204796279,True,0.032378204796279,True,1.0,global_locking,CS+ all-on/global locking,corrected_significant,,,
all,BAI_pre,traveling_score_TR_AA_over_TR_PP,45.0,0.5541476450784698,7.836299381394723e-05,holm,0.0001567259876278,True,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis_v3/clinical_spearman_confirmatory.csv,1,p_value,7.836299381394723e-05,,,,,,,,,,,,,,,,,,,,,,all_tasks,all,all,0.0001567259876278,True,0.0001567259876278,True,2.0,summary_scores,Generalized traveling score,,traveling_score_TR_AA_over_TR_PP,all,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv
all,BAI_pre,peripheral_transition_rate_TR_P_to_Pprime,48.0,-0.4255034160177794,0.0025698246438365,holm,0.0077094739315097,True,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis_v3/clinical_spearman_confirmatory.csv,2,p_value,0.0025698246438365,,,,,,,,,,,,,,,,,,,,,,all_tasks,all,all,0.0077094739315097,True,0.0077094739315097,True,3.0,major_peripheral_dynamics,Movement among peripheral threat/safety basins,,peripheral_transition_rate_TR_P_to_Pprime,all,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv
PTSD,BAI_pre,traveling_score_TR_AA_over_TR_PP,21.0,0.6194662771153647,0.002746688000354,holm,0.005493376000708,True,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis_v3/clinical_spearman_confirmatory.csv,3,p_value,0.002746688000354,,,,,,,,,,,,,,,,,,,,,,all_tasks,all,PTSD,0.005493376000708,True,0.005493376000708,True,2.0,summary_scores,Generalized traveling score,,traveling_score_TR_AA_over_TR_PP,all,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv
HC,BAI_pre,dyn_Direct_transitions_from_B3_to_B4,24.0,0.5438315790173375,0.0060156822864541,holm,0.0120313645729082,True,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis_v3/clinical_spearman_confirmatory.csv,4,p_value,0.0060156822864541,,,,,,,,,,,,,,,,,,,,,,all_tasks,all,HC,0.0120313645729082,True,0.0120313645729082,True,2.0,peripheral_to_major_edges,Safety-like B3 to all-on B4 return route,,dyn_Direct_transitions_from_B3_to_B4,all,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv
all,IUS,event_trial_type_onset__CSminus_freq_B3,47.0,-0.3818120353166109,0.0080910561373749,holm,0.0161821122747498,True,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis_v3/clinical_spearman_confirmatory.csv,5,p_value,0.0080910561373749,,,,,,,,,,,,,,,,,,,,,,all_tasks,all,all,0.0161821122747498,True,0.0161821122747498,True,2.0,renewal_safety_retrieval,CS− safety-like B3 occupancy during renewal,,event_trial_type_onset__CSminus_freq_B3,renewal,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv
PTSD,SAI_pre,event_trial_type_hrf4__CSplus_freq_B4,23.0,0.524175954536858,0.0102441720751768,holm,0.0102441720751768,True,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis_v3/clinical_spearman_confirmatory.csv,6,p_value,0.0102441720751768,,,,,,,,,,,,,,,,,,,,,,all_tasks,all,PTSD,0.0102441720751768,True,0.0102441720751768,True,1.0,global_locking,CS+ all-on/global locking,,event_trial_type_hrf4__CSplus_freq_B4,all,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv
HC,SAI_pre,event_trial_type_onset__CSminus_freq_B1,24.0,-0.5118610212057937,0.0105617955858062,holm,0.0211235911716124,True,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis_v3/clinical_spearman_confirmatory.csv,7,p_value,0.0105617955858062,,,,,,,,,,,,,,,,,,,,,,all_tasks,all,HC,0.0211235911716124,True,0.0211235911716124,True,2.0,renewal_safety_retrieval,CS− all-off occupancy during renewal,,event_trial_type_onset__CSminus_freq_B1,renewal,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv
all,BAI_pre,basin_entropy,48.0,-0.360335371068299,0.0118757366435913,holm,0.0118757366435913,True,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis_v3/clinical_spearman_confirmatory.csv,8,p_value,0.0118757366435913,,,,,,,,,,,,,,,,,,,,,,all_tasks,all,all,0.0118757366435913,True,0.0118757366435913,True,1.0,flexibility,Basin repertoire/flexibility,,basin_entropy,all,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv
PTSD,BAI_pre,event_trial_type_hrf4__CSplus_freq_B2,23.0,-0.5074223167490685,0.0134541891955426,holm,0.0269083783910852,True,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis_v3/clinical_spearman_confirmatory.csv,9,p_value,0.0134541891955426,,,,,,,,,,,,,,,,,,,,,,all_tasks,all,PTSD,0.0269083783910852,True,0.0269083783910852,True,2.0,event_threat_safety,CS+ recruitment of threat-like B2,,event_trial_type_hrf4__CSplus_freq_B2,all,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv
HC,SAI_pre,event_trial_type_onset__CSminus_freq_B3,24.0,0.4843002278309323,0.0164774489944557,holm,0.0211235911716124,True,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis_v3/clinical_spearman_confirmatory.csv,10,p_value,0.0164774489944557,,,,,,,,,,,,,,,,,,,,,,all_tasks,all,HC,0.0329548979889114,True,0.0211235911716124,True,2.0,renewal_safety_retrieval,CS− safety-like B3 occupancy during renewal,,event_trial_type_onset__CSminus_freq_B3,renewal,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv
HC,BAI_pre,traveling_score_TR_AA_over_TR_PP,24.0,0.4792678371680615,0.0178048504687351,holm,0.0356097009374702,True,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis_v3/clinical_spearman_confirmatory.csv,11,p_value,0.0178048504687351,,,,,,,,,,,,,,,,,,,,,,all_tasks,all,HC,0.0356097009374702,True,0.0356097009374702,True,2.0,summary_scores,Generalized traveling score,,traveling_score_TR_AA_over_TR_PP,all,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv
PTSD,BAI_pre,basin_entropy,24.0,-0.4577533079096129,0.0244965692452401,holm,0.0244965692452401,True,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis_v3/clinical_spearman_confirmatory.csv,12,p_value,0.0244965692452401,,,,,,,,,,,,,,,,,,,,,,all_tasks,all,PTSD,0.0244965692452401,True,0.0244965692452401,True,1.0,flexibility,Basin repertoire/flexibility,,basin_entropy,all,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv
HC,BAI_pre,event_trial_type_hrf4__CSplus_freq_B4,24.0,-0.4228342585077422,0.039535241649397,holm,0.039535241649397,True,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis_v3/clinical_spearman_confirmatory.csv,13,p_value,0.039535241649397,,,,,,,,,,,,,,,,,,,,,,all_tasks,all,HC,0.039535241649397,True,0.039535241649397,True,1.0,global_locking,CS+ all-on/global locking,,event_trial_type_hrf4__CSplus_freq_B4,all,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv
HC,SAI_pre,traveling_score_TR_AA_over_TR_PP,24.0,-0.4216946299120516,0.0401269087574743,holm,0.0802538175149486,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis_v3/clinical_spearman_confirmatory.csv,14,p_value,0.0401269087574743,,,,,,,,,,,,,,,,,,,,,,all_tasks,all,HC,0.0802538175149486,False,0.0802538175149486,False,2.0,summary_scores,Generalized traveling score,,traveling_score_TR_AA_over_TR_PP,all,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv
HC,BDI,event_trial_type_onset__CSminus_freq_B1,23.0,-0.4281854004736354,0.0415136694005431,holm,0.0830273388010862,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis_v3/clinical_spearman_confirmatory.csv,15,p_value,0.0415136694005431,,,,,,,,,,,,,,,,,,,,,,all_tasks,all,HC,0.0830273388010862,False,0.0830273388010862,False,2.0,renewal_safety_retrieval,CS− all-off occupancy during renewal,,event_trial_type_onset__CSminus_freq_B1,renewal,/mnt/d/Thesis Masters/thesis-runs/codebase/ela_primary_feature_list_template.csv
