cohort,source,target,count,source_basin,target_basin,most_common_source_event,most_common_target_event,source_total,probability,subject_support_count,n_subjects_in_cohort,subject_support_prop,source_basin_label,target_basin_label
merged,3,23,6,1,4,CS-,CS-,223,0.026905829596412557,5,48,0.10416666666666667,Global off,Global on
merged,23,8,5,4,4,CS-,CS-,186,0.026881720430107527,5,48,0.10416666666666667,Global on,Global on
merged,23,15,5,4,2,ITI,CS-,186,0.026881720430107527,5,48,0.10416666666666667,Global on,Threat-like
merged,2,3,12,1,1,ITI,CS+,447,0.026845637583892617,9,48,0.1875,Global off,Global off
merged,2,15,12,1,2,ITI,ITI,447,0.026845637583892617,11,48,0.22916666666666666,Global off,Threat-like
merged,28,10,8,4,1,ITI,ITI,300,0.02666666666666667,7,48,0.14583333333333334,Global on,Global off
merged,28,12,8,4,4,ITI,CS-,300,0.02666666666666667,5,48,0.10416666666666667,Global on,Global on
merged,28,13,8,4,2,CS+,CS+,300,0.02666666666666667,6,48,0.125,Global on,Threat-like
merged,28,21,8,4,1,ITI,CS+,300,0.02666666666666667,8,48,0.16666666666666666,Global on,Global off
merged,28,24,8,4,4,ITI,CS+,300,0.02666666666666667,8,48,0.16666666666666666,Global on,Global on
merged,32,2,22,4,1,ITI,ITI,826,0.026634382566585957,17,48,0.3541666666666667,Global on,Global off
merged,32,10,22,4,1,ITI,ITI,826,0.026634382566585957,15,48,0.3125,Global on,Global off
merged,32,25,22,4,1,ITI,ITI,826,0.026634382566585957,17,48,0.3541666666666667,Global on,Global off
merged,1,10,22,1,1,ITI,CS+,829,0.026537997587454766,17,48,0.3541666666666667,Global off,Global off
merged,1,19,22,1,3,ITI,ITI,829,0.026537997587454766,16,48,0.3333333333333333,Global off,Safety-like
merged,1,24,22,1,4,CS-,ITI,829,0.026537997587454766,17,48,0.3541666666666667,Global off,Global on
merged,25,4,5,1,3,ITI,CS-,191,0.02617801047120419,5,48,0.10416666666666667,Global off,Safety-like
merged,25,16,5,1,4,CS+,CS+,191,0.02617801047120419,4,48,0.08333333333333333,Global off,Global on
merged,25,21,5,1,1,ITI,ITI,191,0.02617801047120419,4,48,0.08333333333333333,Global off,Global off
