cohort,state,occupancy,occupancy_prop,count_CSplus,count_CSminus,count_ITI,count_NONE,prop_CSplus,prop_CSminus,prop_ITI,cs_delta,dominant_event,enriched_event,max_enrichment,enrich_CSplus,enrich_CSminus,enrich_ITI,global_prop_CSplus,global_prop_CSminus,global_prop_ITI,basin,basin_label_readable,local_minimum_state,is_local_minimum,hamming_to_min,energy,binary,binary_01,sigma_pattern
PTSD,19,124,0.02389670456735402,22,18,84,0,0.1774193548387097,0.14516129032258066,0.6774193548387096,0.03225806451612903,ITI,ITI,0.08905936254732405,-0.027822502937355054,-0.06123685960996897,0.08905936254732405,0.20524185777606474,0.20639814993254962,0.5883599922913856,3,Safety-like,20,False,1,-0.0935,1001,1001,-+--+
PTSD,30,105,0.02023511273848526,31,33,41,0,0.29523809523809524,0.3142857142857143,0.3904761904761905,-0.019047619047619035,ITI,CS-,0.10788756435316466,0.0899962374620305,0.10788756435316466,-0.1978838018151951,0.20524185777606474,0.20639814993254962,0.5883599922913856,4,Global on,32,False,1,0.2804999999999999,10111,10111,+-+++
PTSD,3,101,0.019464251300828676,21,13,67,0,0.2079207920792079,0.12871287128712872,0.6633663366336634,0.0792079207920792,ITI,ITI,0.07500634434227782,0.002678934303143171,-0.07768527864542091,0.07500634434227782,0.20524185777606474,0.20639814993254962,0.5883599922913856,1,Global off,1,False,1,0.2688999999999999,1000,1000,-+---
PTSD,8,99,0.019078820582000385,32,21,46,0,0.32323232323232326,0.21212121212121213,0.46464646464646464,0.11111111111111113,ITI,CS+,0.11799046545625852,0.11799046545625852,0.005723062188662503,-0.12371352764492094,0.20524185777606474,0.20639814993254962,0.5883599922913856,3,Safety-like,20,False,2,0.2900999999999999,11100,11100,+++--
PTSD,27,97,0.018693389863172094,18,16,63,0,0.18556701030927836,0.16494845360824742,0.6494845360824743,0.020618556701030938,ITI,ITI,0.06112454379108867,-0.019674847466786383,-0.041449696324302204,0.06112454379108867,0.20524185777606474,0.20639814993254962,0.5883599922913856,4,Global on,32,False,2,0.5196999999999999,1011,1011,-+-++
PTSD,21,94,0.01811524378492966,11,18,65,0,0.11702127659574468,0.19148936170212766,0.6914893617021277,-0.07446808510638298,ITI,ITI,0.10312936941074213,-0.08822058118032006,-0.014908788230421965,0.10312936941074213,0.20524185777606474,0.20639814993254962,0.5883599922913856,1,Global off,1,False,2,0.2918999999999999,101,101,--+-+
PTSD,6,92,0.017729813066101368,21,23,48,0,0.22826086956521738,0.25,0.5217391304347826,-0.021739130434782622,ITI,CS-,0.043601850067450376,0.023019011789152638,0.043601850067450376,-0.06662086185660299,0.20524185777606474,0.20639814993254962,0.5883599922913856,1,Global off,1,False,2,0.5184999999999998,10100,10100,+-+--
PTSD,15,87,0.016766236269030642,27,18,42,0,0.3103448275862069,0.20689655172413793,0.4827586206896552,0.10344827586206898,ITI,CS+,0.10510296981014217,0.10510296981014217,0.0004984017915883043,-0.10560137160173039,0.20524185777606474,0.20639814993254962,0.5883599922913856,2,Threat-like,13,False,1,0.3307000000000001,1110,1110,-+++-
PTSD,18,82,0.015802659471959916,9,13,60,0,0.10975609756097561,0.15853658536585366,0.7317073170731707,-0.04878048780487805,ITI,ITI,0.14334732478178513,-0.09548576021508913,-0.04786156456669596,0.14334732478178513,0.20524185777606474,0.20639814993254962,0.5883599922913856,3,Safety-like,20,False,1,0.3291,10001,10001,+---+
PTSD,23,79,0.015224513393717479,15,14,50,0,0.189873417721519,0.17721518987341772,0.6329113924050633,0.012658227848101278,ITI,ITI,0.04455140011367775,-0.01536844005454574,-0.0291829600591319,0.04455140011367775,0.20524185777606474,0.20639814993254962,0.5883599922913856,4,Global on,32,False,2,0.3230999999999999,1101,1101,-++-+
PTSD,12,69,0.013297359799576027,22,12,35,0,0.3188405797101449,0.17391304347826086,0.5072463768115942,0.14492753623188404,ITI,CS+,0.11359872193408016,0.11359872193408016,-0.03248510645428876,-0.08111361547979135,0.20524185777606474,0.20639814993254962,0.5883599922913856,3,Safety-like,20,False,2,0.2938999999999999,11010,11010,++-+-
PTSD,10,66,0.01271921372133359,13,17,36,0,0.19696969696969696,0.25757575757575757,0.5454545454545454,-0.06060606060606061,ITI,CS-,0.051177607643207945,-0.008272160806367779,0.051177607643207945,-0.042905446836840166,0.20524185777606474,0.20639814993254962,0.5883599922913856,1,Global off,1,False,2,0.3207,10010,10010,+--+-
PTSD,26,59,0.011370206205434573,10,7,42,0,0.1694915254237288,0.11864406779661017,0.711864406779661,0.050847457627118633,ITI,ITI,0.12350441448827543,-0.035750332352335934,-0.08775408213593945,0.12350441448827543,0.20524185777606474,0.20639814993254962,0.5883599922913856,4,Global on,32,False,2,0.8246999999999999,10011,10011,+--++
PTSD,7,52,0.010021198689535556,11,19,22,0,0.21153846153846154,0.36538461538461536,0.4230769230769231,-0.15384615384615383,ITI,CS-,0.15898646545206574,0.006296603762396796,0.15898646545206574,-0.1652830692144625,0.20524185777606474,0.20639814993254962,0.5883599922913856,1,Global off,1,False,2,0.8202999999999999,1100,1100,-++--
PTSD,11,41,0.007901329735979958,15,7,19,0,0.36585365853658536,0.17073170731707318,0.4634146341463415,0.19512195121951217,ITI,CS+,0.16061180076052062,0.16061180076052062,-0.03566644261547644,-0.1249453581450441,0.20524185777606474,0.20639814993254962,0.5883599922913856,1,Global off,1,False,2,1.2677,1010,1010,-+-+-
PTSD,22,29,0.005588745423010214,4,4,21,0,0.13793103448275862,0.13793103448275862,0.7241379310344828,0.0,ITI,ITI,0.13577793874309718,-0.06731082329330612,-0.068467115449791,0.13577793874309718,0.20524185777606474,0.20639814993254962,0.5883599922913856,4,Global on,32,False,2,1.2733,10101,10101,+-+-+
